gid,초등학교수,중학교수,고등학교수,어린이보호구역수,교차로,보행자작동신호기,횡단보도,음향신호기,안전표지,신호등,잔여시간표시기,도로면적,총인구수,단란주점,유흥주점,일반음식점,교통사고수,geometry,gu
다사69a42b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7333.70440573767,0.0,0,0,0,0,"POLYGON ((969000 1942500, 969000 1943000, 969500 1943000, 969500 1942500, 969000 1942500))",송파구
다사67a41a,0,0,0,0,0.0,0.0,27.0,7.0,67.0,110.0,10.0,45100.6854689107,0.0,0,0,0,31,"POLYGON ((967000 1941000, 967000 1941500, 967500 1941500, 967500 1941000, 967000 1941000))",송파구
다사63a46b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10929.214286315688,0.0,0,0,0,7,"POLYGON ((963000 1946500, 963000 1947000, 963500 1947000, 963500 1946500, 963000 1946500))",송파구
다사70a44a,0,0,0,0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,520.6255042772364,0.0,0,0,0,0,"POLYGON ((970000 1944000, 970000 1944500, 970500 1944500, 970500 1944000, 970000 1944000))",송파구
다사64b45b,0,0,0,0,0.0,0.0,37.0,20.0,135.0,52.0,17.0,76381.54222815158,0.0,0,0,0,29,"POLYGON ((964500 1945500, 964500 1946000, 965000 1946000, 965000 1945500, 964500 1945500))",송파구
다사69a45a,0,0,0,0,0.0,0.0,6.0,0.0,17.0,2.0,0.0,1755.8085682934036,0.0,0,0,0,6,"POLYGON ((969000 1945000, 969000 1945500, 969500 1945500, 969500 1945000, 969000 1945000))",송파구
다사62a46a,0,0,0,0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,6093.582081134171,0.0,0,0,0,2,"POLYGON ((962000 1946000, 962000 1946500, 962500 1946500, 962500 1946000, 962000 1946000))",송파구
다사62a46b,0,0,0,0,1.0,2.0,7.0,0.0,25.0,38.0,0.0,23070.135055793755,0.0,0,0,0,20,"POLYGON ((962000 1946500, 962000 1947000, 962500 1947000, 962500 1946500, 962000 1946500))",송파구
다사64a47a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7973.262895339571,0.0,0,0,0,2,"POLYGON ((964000 1947000, 964000 1947500, 964500 1947500, 964500 1947000, 964000 1947000))",송파구
다사66b46b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((966500 1946500, 966500 1947000, 967000 1947000, 967000 1946500, 966500 1946500))",송파구
다사66a46b,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,931.59268962411,0.0,0,0,0,3,"POLYGON ((966000 1946500, 966000 1947000, 966500 1947000, 966500 1946500, 966000 1946500))",송파구
다사63b46b,0,0,0,0,0.0,0.0,6.0,4.0,40.0,32.0,3.0,28599.06944744014,0.0,0,0,0,13,"POLYGON ((963500 1946500, 963500 1947000, 964000 1947000, 964000 1946500, 963500 1946500))",송파구
다사66a47a,0,1,0,0,0.0,0.0,69.0,12.0,122.0,67.0,12.0,47223.27156734539,0.0,0,0,0,38,"POLYGON ((966000 1947000, 966000 1947500, 966500 1947500, 966500 1947000, 966000 1947000))",송파구
다사67b41a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.4425620205006,0.0,0,0,0,0,"POLYGON ((967500 1941000, 967500 1941500, 968000 1941500, 968000 1941000, 967500 1941000))",송파구
다사68a45b,0,0,0,0,3.0,6.0,4.0,4.0,24.0,23.0,5.0,15183.512671565984,0.0,0,0,0,4,"POLYGON ((968000 1945500, 968000 1946000, 968500 1946000, 968500 1945500, 968000 1945500))",송파구
다사64b47b,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3124.0619629764246,0.0,0,0,0,0,"POLYGON ((964500 1947500, 964500 1948000, 965000 1948000, 965000 1947500, 964500 1947500))",송파구
다사66a42b,0,0,0,0,0.0,0.0,36.0,2.0,14.0,5.0,2.0,51052.85106053904,0.0,0,0,0,4,"POLYGON ((966000 1942500, 966000 1943000, 966500 1943000, 966500 1942500, 966000 1942500))",송파구
다사68b45a,0,0,0,0,2.0,6.0,22.0,0.0,30.0,6.0,2.0,3046.8805751945583,0.0,0,0,0,3,"POLYGON ((968500 1945000, 968500 1945500, 969000 1945500, 969000 1945000, 968500 1945000))",송파구
다사68b41b,0,0,0,0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,2790.5374913686023,0.0,0,0,0,2,"POLYGON ((968500 1941500, 968500 1942000, 969000 1942000, 969000 1941500, 968500 1941500))",송파구
다사40a48a,0,0,0,1,0.0,0.0,0.0,0.0,38.0,0.0,0.0,14531.47290189883,2516.0,0,0,0,2,"POLYGON ((940000 1948000, 940000 1948500, 940500 1948500, 940500 1948000, 940000 1948000))",양천구
다사43b46a,0,0,0,0,7.0,7.0,48.0,5.0,162.0,64.0,8.0,33375.6358447175,9357.0,0,0,0,14,"POLYGON ((943500 1946000, 943500 1946500, 944000 1946500, 944000 1946000, 943500 1946000))",양천구
다사44b47b,1,1,0,1,15.0,20.0,245.0,4.0,296.0,184.0,40.0,62716.989624398106,6699.0,0,0,0,32,"POLYGON ((944500 1947500, 944500 1948000, 945000 1948000, 945000 1947500, 944500 1947500))",양천구
다사44b48a,0,0,0,0,12.0,8.0,130.0,2.0,238.0,157.0,19.0,64742.28912524458,5119.0,0,0,0,67,"POLYGON ((944500 1948000, 944500 1948500, 945000 1948500, 945000 1948000, 944500 1948000))",양천구
다사45a49a,1,0,0,2,0.0,0.0,50.0,0.0,108.0,57.0,0.0,19506.03443840921,9345.0,0,0,0,2,"POLYGON ((945000 1949000, 945000 1949500, 945500 1949500, 945500 1949000, 945000 1949000))",양천구
다사41b46a,0,1,0,1,0.0,0.0,78.0,2.0,182.0,14.0,0.0,42583.110315798855,9361.0,0,0,0,8,"POLYGON ((941500 1946000, 941500 1946500, 942000 1946500, 942000 1946000, 941500 1946000))",양천구
다사44b46b,1,0,0,2,0.0,0.0,86.0,0.0,280.0,106.0,9.0,62271.12121206712,10988.0,0,0,0,22,"POLYGON ((944500 1946500, 944500 1947000, 945000 1947000, 945000 1946500, 944500 1946500))",양천구
다사40a48b,1,1,3,2,0.0,0.0,32.0,0.0,136.0,10.0,2.0,25222.863898469663,2679.0,0,0,0,6,"POLYGON ((940000 1948500, 940000 1949000, 940500 1949000, 940500 1948500, 940000 1948500))",양천구
다사44b49a,1,0,0,1,0.0,0.0,36.0,0.0,142.0,69.0,10.0,31243.464048528785,6814.0,0,0,0,7,"POLYGON ((944500 1949000, 944500 1949500, 945000 1949500, 945000 1949000, 944500 1949000))",양천구
다사40b47a,0,0,0,1,0.0,0.0,30.0,0.0,150.0,9.0,0.0,53148.21711533864,5550.0,0,0,0,6,"POLYGON ((940500 1947000, 940500 1947500, 941000 1947500, 941000 1947000, 940500 1947000))",양천구
다사43b47a,1,0,1,3,0.0,0.0,58.0,30.0,328.0,149.0,18.0,61035.50411877425,5645.0,0,0,0,33,"POLYGON ((943500 1947000, 943500 1947500, 944000 1947500, 944000 1947000, 943500 1947000))",양천구
다사42b46b,0,0,0,1,6.0,4.0,82.0,17.0,173.0,74.0,8.0,49070.604568860246,4485.0,0,0,0,33,"POLYGON ((942500 1946500, 942500 1947000, 943000 1947000, 943000 1946500, 942500 1946500))",양천구
다사44a46b,0,0,0,0,12.0,2.0,97.0,14.0,340.0,189.0,24.0,71435.33211758595,3715.0,0,0,0,26,"POLYGON ((944000 1946500, 944000 1947000, 944500 1947000, 944500 1946500, 944000 1946500))",양천구
다사40b47b,0,0,0,0,0.0,0.0,1.0,0.0,25.0,4.0,0.0,11199.499597483074,117.0,0,0,0,1,"POLYGON ((940500 1947500, 940500 1948000, 941000 1948000, 941000 1947500, 940500 1947500))",양천구
다사43a47a,0,0,2,1,0.0,0.0,107.0,9.0,583.0,160.0,8.0,60293.599602085,8796.0,0,0,0,19,"POLYGON ((943000 1947000, 943000 1947500, 943500 1947500, 943500 1947000, 943000 1947000))",양천구
다사45b48a,1,0,0,1,4.0,2.0,50.0,0.0,159.0,36.0,2.0,69980.1711992959,2928.0,0,0,0,29,"POLYGON ((945500 1948000, 945500 1948500, 946000 1948500, 946000 1948000, 945500 1948000))",양천구 영등포구
다사40b46b,0,1,0,0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,7940.620387728932,2254.0,0,0,0,2,"POLYGON ((940500 1946500, 940500 1947000, 941000 1947000, 941000 1946500, 940500 1946500))",양천구
다사43a46a,0,1,0,0,7.0,3.0,117.0,16.0,244.0,112.0,24.0,48111.48956613912,5746.0,0,0,0,16,"POLYGON ((943000 1946000, 943000 1946500, 943500 1946500, 943500 1946000, 943000 1946000))",양천구
다사43b46b,1,0,0,0,9.0,13.0,91.0,11.0,212.0,97.0,14.0,36944.72005754613,6031.0,0,0,0,15,"POLYGON ((943500 1946500, 943500 1947000, 944000 1947000, 944000 1946500, 943500 1946500))",양천구
다사44a46a,1,0,0,2,8.0,4.0,53.0,17.0,146.0,72.0,13.0,35274.92831344747,5231.0,0,0,0,12,"POLYGON ((944000 1946000, 944000 1946500, 944500 1946500, 944500 1946000, 944000 1946000))",양천구
다사41a47b,0,0,0,1,0.0,0.0,38.0,0.0,188.0,27.0,1.0,81863.01217640963,6343.0,0,0,0,48,"POLYGON ((941000 1947500, 941000 1948000, 941500 1948000, 941500 1947500, 941000 1947500))",양천구
다사40b48a,1,1,0,1,0.0,0.0,38.0,5.0,209.0,29.0,7.0,53661.40017589405,6490.0,0,0,0,11,"POLYGON ((940500 1948000, 940500 1948500, 941000 1948500, 941000 1948000, 940500 1948000))",양천구
다사42a47a,1,1,0,2,0.0,0.0,75.0,18.0,435.0,106.0,10.0,60261.63653630407,8916.0,0,0,0,17,"POLYGON ((942000 1947000, 942000 1947500, 942500 1947500, 942500 1947000, 942000 1947000))",양천구
다사43a46b,1,0,0,1,0.0,0.0,33.0,0.0,131.0,71.0,4.0,25535.42362202865,8757.0,0,0,0,8,"POLYGON ((943000 1946500, 943000 1947000, 943500 1947000, 943500 1946500, 943000 1946500))",양천구
다사45a47a,0,0,1,1,3.0,3.0,42.0,0.0,142.0,58.0,0.0,84129.80354290661,1628.0,0,0,0,19,"POLYGON ((945000 1947000, 945000 1947500, 945500 1947500, 945500 1947000, 945000 1947000))",양천구 영등포구
다사44a48b,1,0,0,2,0.0,0.0,45.0,6.0,176.0,82.0,10.0,46430.7798034888,12175.0,0,0,0,10,"POLYGON ((944000 1948500, 944000 1949000, 944500 1949000, 944500 1948500, 944000 1948500))",양천구
다사40a47a,0,0,0,0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,7564.924401271435,604.0,0,0,0,4,"POLYGON ((940000 1947000, 940000 1947500, 940500 1947500, 940500 1947000, 940000 1947000))",양천구
다사41a46a,1,0,1,1,0.0,0.0,82.0,24.0,154.0,104.0,21.0,48671.99446193218,4281.0,0,0,0,11,"POLYGON ((941000 1946000, 941000 1946500, 941500 1946500, 941500 1946000, 941000 1946000))",양천구
다사41a47a,0,0,0,3,0.0,0.0,114.0,9.0,377.0,81.0,14.0,72143.92824463344,6711.0,0,0,0,31,"POLYGON ((941000 1947000, 941000 1947500, 941500 1947500, 941500 1947000, 941000 1947000))",양천구
다사44a49a,0,0,0,1,0.0,0.0,41.0,0.0,211.0,6.0,0.0,48339.20547553054,11439.0,0,0,0,9,"POLYGON ((944000 1949000, 944000 1949500, 944500 1949500, 944500 1949000, 944000 1949000))",양천구
다사45a48a,0,0,0,0,4.0,2.0,20.0,0.0,83.0,37.0,1.0,34293.044576437256,3573.0,0,0,0,11,"POLYGON ((945000 1948000, 945000 1948500, 945500 1948500, 945500 1948000, 945000 1948000))",양천구
다사41a46b,1,0,0,3,0.0,0.0,64.0,0.0,140.0,81.0,4.0,28471.422954516143,6435.0,0,0,0,12,"POLYGON ((941000 1946500, 941000 1947000, 941500 1947000, 941500 1946500, 941000 1946500))",양천구
다사44b47a,1,0,0,1,0.0,0.0,139.0,4.0,266.0,102.0,24.0,68777.95789682317,8820.0,0,0,0,34,"POLYGON ((944500 1947000, 944500 1947500, 945000 1947500, 945000 1947000, 944500 1947000))",양천구
다사42a46b,1,0,0,1,0.0,0.0,49.0,4.0,153.0,33.0,4.0,29773.76195269244,11135.0,0,0,0,13,"POLYGON ((942000 1946500, 942000 1947000, 942500 1947000, 942500 1946500, 942000 1946500))",양천구
다사44a47a,1,1,0,1,10.0,2.0,153.0,6.0,266.0,129.0,24.0,51633.39108286623,12178.0,0,0,0,18,"POLYGON ((944000 1947000, 944000 1947500, 944500 1947500, 944500 1947000, 944000 1947000))",양천구
다사44b48b,1,1,0,1,0.0,0.0,44.0,4.0,113.0,69.0,4.0,23393.182381109407,6782.0,0,0,0,5,"POLYGON ((944500 1948500, 944500 1949000, 945000 1949000, 945000 1948500, 944500 1948500))",양천구
다사45a48b,0,1,0,1,11.0,2.0,116.0,2.0,225.0,112.0,28.0,57634.38582237994,6594.0,0,0,0,18,"POLYGON ((945000 1948500, 945000 1949000, 945500 1949000, 945500 1948500, 945000 1948500))",양천구
다사40b46a,1,0,0,2,0.0,0.0,53.0,28.0,34.0,60.0,28.0,44089.78604128677,4985.0,0,0,0,7,"POLYGON ((940500 1946000, 940500 1946500, 941000 1946500, 941000 1946000, 940500 1946000))",양천구
다사40b48b,0,0,0,0,0.0,0.0,158.0,58.0,294.0,88.0,24.0,82512.82813343371,7112.0,0,0,0,62,"POLYGON ((940500 1948500, 940500 1949000, 941000 1949000, 941000 1948500, 940500 1948500))",양천구
다사41a45b,0,0,0,0,0.0,0.0,35.0,17.0,51.0,77.0,18.0,21192.54824584308,1228.0,0,0,0,2,"POLYGON ((941000 1945500, 941000 1946000, 941500 1946000, 941500 1945500, 941000 1945500))",양천구
다사42b47a,0,1,0,0,8.0,4.0,133.0,37.0,527.0,160.0,31.0,78831.93007380125,7029.0,0,0,0,45,"POLYGON ((942500 1947000, 942500 1947500, 943000 1947500, 943000 1947000, 942500 1947000))",양천구
다사45b48b,0,1,2,0,6.0,10.0,49.0,9.0,157.0,64.0,10.0,47304.36747422163,2182.0,0,0,0,16,"POLYGON ((945500 1948500, 945500 1949000, 946000 1949000, 946000 1948500, 945500 1948500))",양천구 영등포구
다사44a48a,0,0,0,1,0.0,0.0,78.0,0.0,177.0,120.0,4.0,55782.20524732032,7406.0,0,0,0,7,"POLYGON ((944000 1948000, 944000 1948500, 944500 1948500, 944500 1948000, 944000 1948000))",양천구
다사42b46a,1,0,0,1,0.0,0.0,58.0,2.0,165.0,58.0,5.0,33705.13141266084,6878.0,0,0,0,17,"POLYGON ((942500 1946000, 942500 1946500, 943000 1946500, 943000 1946000, 942500 1946000))",양천구
다사40a46a,0,0,0,0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10873.105502223663,655.0,0,0,0,1,"POLYGON ((940000 1946000, 940000 1946500, 940500 1946500, 940500 1946000, 940000 1946000))",양천구
다사42a46a,1,0,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11622.685419760064,775.0,0,0,0,0,"POLYGON ((942000 1946000, 942000 1946500, 942500 1946500, 942500 1946000, 942000 1946000))",양천구
다사41b45b,0,0,0,0,0.0,0.0,140.0,36.0,254.0,206.0,44.0,50602.79651696053,4320.0,0,0,0,13,"POLYGON ((941500 1945500, 941500 1946000, 942000 1946000, 942000 1945500, 941500 1945500))",양천구
다사44a47b,0,0,0,1,5.0,12.0,114.0,0.0,244.0,101.0,29.0,43401.3142748932,9364.0,0,0,0,16,"POLYGON ((944000 1947500, 944000 1948000, 944500 1948000, 944500 1947500, 944000 1947500))",양천구
다사41b47a,1,0,0,1,0.0,0.0,177.0,37.0,411.0,77.0,26.0,61119.46586807333,9622.0,0,0,0,19,"POLYGON ((941500 1947000, 941500 1947500, 942000 1947500, 942000 1947000, 941500 1947000))",양천구
다사41b46b,0,0,0,0,0.0,0.0,104.0,20.0,504.0,108.0,30.0,69811.62143015559,9312.0,0,0,0,34,"POLYGON ((941500 1946500, 941500 1947000, 942000 1947000, 942000 1946500, 941500 1946500))",양천구
다사44a45b,1,0,0,0,8.0,1.0,53.0,10.0,162.0,103.0,10.0,40536.77649130486,4633.0,0,0,0,12,"POLYGON ((944000 1945500, 944000 1946000, 944500 1946000, 944500 1945500, 944000 1945500))",양천구
다사45b47b,0,0,0,1,0.0,0.0,77.0,0.0,165.0,44.0,8.0,65966.83262617962,0.0,0,0,0,15,"POLYGON ((945500 1947500, 945500 1948000, 946000 1948000, 946000 1947500, 945500 1947500))",양천구 영등포구
다사40a47b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((940000 1947500, 940000 1948000, 940500 1948000, 940500 1947500, 940000 1947500))",양천구
다사45b49b,0,0,0,0,0.0,0.0,21.0,0.0,122.0,51.0,1.0,85898.99966311139,0.0,0,0,0,55,"POLYGON ((945500 1949500, 945500 1950000, 946000 1950000, 946000 1949500, 945500 1949500))",양천구 영등포구
다사45a47b,0,0,0,0,0.0,0.0,7.0,5.0,85.0,59.0,0.0,42077.835090038025,0.0,0,0,0,13,"POLYGON ((945000 1947500, 945000 1948000, 945500 1948000, 945500 1947500, 945000 1947500))",양천구 영등포구
다사46a48a,1,1,0,1,0.0,0.0,81.0,4.0,212.0,79.0,14.0,75398.7785615057,0.0,0,0,0,49,"POLYGON ((946000 1948000, 946000 1948500, 946500 1948500, 946500 1948000, 946000 1948000))",양천구 영등포구
다사45b49a,0,0,0,0,5.0,10.0,30.0,0.0,70.0,66.0,10.0,59568.300915209125,0.0,0,0,0,13,"POLYGON ((945500 1949000, 945500 1949500, 946000 1949500, 946000 1949000, 945500 1949000))",양천구 영등포구
다사46a48b,0,0,0,0,3.0,2.0,33.0,2.0,97.0,36.0,2.0,53954.42586056702,0.0,0,0,0,25,"POLYGON ((946000 1948500, 946000 1949000, 946500 1949000, 946500 1948500, 946000 1948500))",양천구 영등포구
다사40a46b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18893.69541557241,0.0,0,0,0,0,"POLYGON ((940000 1946500, 940000 1947000, 940500 1947000, 940500 1946500, 940000 1946500))",양천구
다사46b46b,0,1,0,0,0.0,0.0,138.0,19.0,391.0,153.0,29.0,68521.35115675742,5739.0,0,0,0,23,"POLYGON ((946500 1946500, 946500 1947000, 947000 1947000, 947000 1946500, 946500 1946500))",영등포구
다사47a47b,0,0,0,1,9.0,3.0,207.0,40.0,406.0,199.0,35.0,61704.15984111786,8796.0,0,0,0,32,"POLYGON ((947000 1947500, 947000 1948000, 947500 1948000, 947500 1947500, 947000 1947500))",영등포구
다사48b46a,0,0,0,0,0.0,0.0,65.0,18.0,143.0,62.0,24.0,62036.310435282336,7664.0,0,0,0,33,"POLYGON ((948500 1946000, 948500 1946500, 949000 1946500, 949000 1946000, 948500 1946000))",영등포구
다사48b46b,1,0,0,2,0.0,0.0,42.0,8.0,115.0,95.0,4.0,65185.07488530316,1443.0,0,0,0,14,"POLYGON ((948500 1946500, 948500 1947000, 949000 1947000, 949000 1946500, 948500 1946500))",영등포구
다사48a47b,0,0,0,0,5.0,2.0,71.0,16.0,130.0,94.0,5.0,62592.6757137365,0.0,0,0,0,22,"POLYGON ((948000 1947500, 948000 1948000, 948500 1948000, 948500 1947500, 948000 1947500))",영등포구
다사46b46a,1,0,0,2,0.0,0.0,148.0,20.0,371.0,95.0,8.0,64246.6605274305,2292.0,0,0,0,27,"POLYGON ((946500 1946000, 946500 1946500, 947000 1946500, 947000 1946000, 946500 1946000))",영등포구
다사47b46b,0,0,0,0,5.0,1.0,60.0,15.0,248.0,66.0,14.0,78965.68284363492,3810.0,0,0,0,65,"POLYGON ((947500 1946500, 947500 1947000, 948000 1947000, 948000 1946500, 947500 1946500))",영등포구
다사46a49b,0,0,0,0,0.0,0.0,9.0,0.0,99.0,85.0,0.0,61945.63416820766,441.0,0,0,0,26,"POLYGON ((946000 1949500, 946000 1950000, 946500 1950000, 946500 1949500, 946000 1949500))",영등포구
다사47a48a,0,0,0,1,9.0,9.0,127.0,21.0,236.0,175.0,20.0,56937.69661139962,12207.0,0,0,0,34,"POLYGON ((947000 1948000, 947000 1948500, 947500 1948500, 947500 1948000, 947000 1948000))",영등포구
다사46b48b,0,0,0,0,8.0,2.0,117.0,27.0,283.0,158.0,22.0,75636.23039586422,5013.0,0,0,0,61,"POLYGON ((946500 1948500, 946500 1949000, 947000 1949000, 947000 1948500, 946500 1948500))",영등포구
다사48a44b,0,1,0,1,0.0,0.0,100.0,19.0,168.0,118.0,17.0,54155.33517219885,9429.0,0,0,0,17,"POLYGON ((948000 1944500, 948000 1945000, 948500 1945000, 948500 1944500, 948000 1944500))",영등포구
다사45b47a,0,0,0,2,0.0,0.0,170.0,6.0,391.0,110.0,6.0,62093.14648091346,7677.0,0,0,0,42,"POLYGON ((945500 1947000, 945500 1947500, 946000 1947500, 946000 1947000, 945500 1947000))",영등포구
다사47a45b,1,0,0,2,0.0,0.0,84.0,10.0,194.0,59.0,9.0,58036.51472907564,9003.0,0,0,0,15,"POLYGON ((947000 1945500, 947000 1946000, 947500 1946000, 947500 1945500, 947000 1945500))",영등포구
다사47a46a,0,0,0,0,0.0,0.0,114.0,28.0,212.0,76.0,19.0,62931.77689323774,4766.0,0,0,0,27,"POLYGON ((947000 1946000, 947000 1946500, 947500 1946500, 947500 1946000, 947000 1946000))",영등포구
다사46b48a,1,1,1,2,0.0,0.0,121.0,22.0,235.0,125.0,10.0,48396.97696324973,6662.0,0,0,0,24,"POLYGON ((946500 1948000, 946500 1948500, 947000 1948500, 947000 1948000, 946500 1948000))",영등포구
다사50a46b,0,0,0,1,0.0,0.0,80.0,29.0,127.0,130.0,3.0,51576.923597599714,5889.0,0,0,0,16,"POLYGON ((950000 1946500, 950000 1947000, 950500 1947000, 950500 1946500, 950000 1946500))",영등포구
다사46b47a,0,0,0,1,0.0,0.0,138.0,8.0,288.0,77.0,16.0,68316.79481560233,8167.0,0,0,0,42,"POLYGON ((946500 1947000, 946500 1947500, 947000 1947500, 947000 1947000, 946500 1947000))",영등포구
다사49b47a,0,0,0,0,0.0,0.0,79.0,33.0,126.0,154.0,10.0,41561.176759514536,6279.0,0,0,0,10,"POLYGON ((949500 1947000, 949500 1947500, 950000 1947500, 950000 1947000, 949500 1947000))",영등포구
다사49a46b,0,1,0,0,0.0,0.0,136.0,42.0,268.0,125.0,6.0,67160.67315923343,5359.0,0,0,0,38,"POLYGON ((949000 1946500, 949000 1947000, 949500 1947000, 949500 1946500, 949000 1946500))",영등포구
다사49b47b,0,0,0,0,0.0,0.0,81.0,17.0,153.0,75.0,16.0,59881.65032019576,2982.0,0,0,0,28,"POLYGON ((949500 1947500, 949500 1948000, 950000 1948000, 950000 1947500, 949500 1947500))",영등포구
다사47b47a,0,0,0,0,7.0,2.0,46.0,2.0,190.0,60.0,7.0,68045.00736288581,8189.0,0,0,0,30,"POLYGON ((947500 1947000, 947500 1947500, 948000 1947500, 948000 1947000, 947500 1947000))",영등포구
다사49a48a,0,0,0,0,0.0,0.0,38.0,0.0,105.0,98.0,0.0,30466.55782693788,401.0,0,0,0,21,"POLYGON ((949000 1948000, 949000 1948500, 949500 1948500, 949500 1948000, 949000 1948000))",영등포구
다사47a43b,1,0,0,1,0.0,0.0,78.0,24.0,181.0,137.0,18.0,58098.559944085566,5993.0,0,0,0,33,"POLYGON ((947000 1943500, 947000 1944000, 947500 1944000, 947500 1943500, 947000 1943500))",영등포구
다사47a47a,1,0,0,2,10.0,2.0,102.0,29.0,317.0,184.0,26.0,65089.78813095135,7190.0,0,0,0,33,"POLYGON ((947000 1947000, 947000 1947500, 947500 1947500, 947500 1947000, 947000 1947000))",영등포구
다사46b45a,0,0,0,2,0.0,0.0,106.0,40.0,183.0,136.0,12.0,68241.86555979522,7933.0,0,0,0,20,"POLYGON ((946500 1945000, 946500 1945500, 947000 1945500, 947000 1945000, 946500 1945000))",영등포구
다사46b47b,0,0,0,0,0.0,0.0,81.0,12.0,320.0,74.0,16.0,72346.50037993075,6028.0,0,0,0,61,"POLYGON ((946500 1947500, 946500 1948000, 947000 1948000, 947000 1947500, 946500 1947500))",영등포구
다사48b48a,0,0,0,0,0.0,0.0,61.0,16.0,162.0,71.0,9.0,54872.73601593268,379.0,0,0,0,18,"POLYGON ((948500 1948000, 948500 1948500, 949000 1948500, 949000 1948000, 948500 1948000))",영등포구
다사47a45a,0,1,1,2,7.0,7.0,88.0,36.0,212.0,88.0,37.0,70669.93824505193,7826.0,0,0,0,33,"POLYGON ((947000 1945000, 947000 1945500, 947500 1945500, 947500 1945000, 947000 1945000))",영등포구
다사48b47b,0,0,0,1,0.0,0.0,93.0,16.0,111.0,85.0,10.0,90837.37867977424,1589.0,0,0,0,19,"POLYGON ((948500 1947500, 948500 1948000, 949000 1948000, 949000 1947500, 948500 1947500))",영등포구
다사49a47a,0,0,0,0,0.0,0.0,166.0,67.0,184.0,227.0,31.0,89765.54100497664,6.0,0,0,0,38,"POLYGON ((949000 1947000, 949000 1947500, 949500 1947500, 949500 1947000, 949000 1947000))",영등포구
다사46a47b,1,0,0,4,0.0,0.0,152.0,46.0,235.0,104.0,10.0,55136.85408701182,3312.0,0,0,0,42,"POLYGON ((946000 1947500, 946000 1948000, 946500 1948000, 946500 1947500, 946000 1947500))",영등포구
다사47a44a,0,0,0,0,5.0,7.0,41.0,13.0,123.0,59.0,5.0,56940.56136543772,8114.0,0,0,0,23,"POLYGON ((947000 1944000, 947000 1944500, 947500 1944500, 947500 1944000, 947000 1944000))",영등포구
다사47a46b,0,0,0,0,9.0,5.0,235.0,35.0,308.0,198.0,36.0,83671.39814671836,2364.0,0,0,0,58,"POLYGON ((947000 1946500, 947000 1947000, 947500 1947000, 947500 1946500, 947000 1946500))",영등포구
다사49a47b,0,0,0,0,0.0,0.0,103.0,13.0,186.0,154.0,25.0,95634.62894537085,393.0,0,0,0,26,"POLYGON ((949000 1947500, 949000 1948000, 949500 1948000, 949500 1947500, 949000 1947500))",영등포구
다사46a49a,0,0,0,1,0.0,0.0,65.0,0.0,162.0,26.0,0.0,71868.10041107892,6619.0,0,0,0,25,"POLYGON ((946000 1949000, 946000 1949500, 946500 1949500, 946500 1949000, 946000 1949000))",영등포구
다사46b44b,1,0,0,2,7.0,8.0,121.0,29.0,346.0,104.0,22.0,81591.84965800548,4504.0,0,0,0,21,"POLYGON ((946500 1944500, 946500 1945000, 947000 1945000, 947000 1944500, 946500 1944500))",영등포구
다사46a47a,0,0,0,1,0.0,0.0,755.0,43.0,459.0,167.0,24.0,80472.35306398198,4816.0,0,0,0,34,"POLYGON ((946000 1947000, 946000 1947500, 946500 1947500, 946500 1947000, 946000 1947000))",영등포구
다사47b47b,1,0,0,2,6.0,2.0,95.0,6.0,313.0,129.0,12.0,83006.00253575815,6948.0,0,0,0,43,"POLYGON ((947500 1947500, 947500 1948000, 948000 1948000, 948000 1947500, 947500 1947500))",영등포구
다사48b47a,0,0,0,0,0.0,0.0,89.0,33.0,196.0,110.0,24.0,105051.32278092817,1189.0,0,0,0,27,"POLYGON ((948500 1947000, 948500 1947500, 949000 1947500, 949000 1947000, 948500 1947000))",영등포구
다사48a47a,0,0,0,0,3.0,2.0,32.0,5.0,179.0,53.0,0.0,90968.05935031762,214.0,0,0,0,21,"POLYGON ((948000 1947000, 948000 1947500, 948500 1947500, 948500 1947000, 948000 1947000))",영등포구
다사46b45b,0,0,0,0,0.0,0.0,69.0,2.0,167.0,47.0,6.0,63403.43389743135,8312.0,0,0,0,22,"POLYGON ((946500 1945500, 946500 1946000, 947000 1946000, 947000 1945500, 946500 1945500))",영등포구
